,note_countlog,wcount,hour,aspect_ratio,freq_tags,Popularity
2758,0.0,4.0,21,0.666666666667,1,NotFollowed
2759,0.0,63.0,21,1.0,0,NotFollowed
2760,0.0,31.0,21,1.0,3,NotFollowed
2761,0.47712125472,42.0,21,0.800593031878,2,Followed
2762,0.698970004336,11.0,21,0.666666666667,1,Followed
2763,1.04139268516,0.0,21,0.666666666667,0,Followed
2764,0.301029995664,20.0,21,1.64383561644,0,Followed
2765,0.0,25.0,21,1.0,8,NotFollowed
2766,0.0,15.0,21,0.8,1,NotFollowed
2767,1.07918124605,0.0,21,0.666666666667,0,Followed
2768,0.47712125472,43.0,21,0.8,8,Followed
2769,0.0,33.0,21,1.0,2,NotFollowed
2770,0.602059991328,43.0,21,1.0,9,Followed
2771,0.954242509439,0.0,21,0.753012048193,0,Followed
2772,0.301029995664,11.0,21,1.0,2,Followed
2773,0.0,25.0,21,1.0,2,NotFollowed
2774,2.03342375549,2.0,21,0.666666666667,1,Popular
2775,1.04139268516,0.0,20,0.800500312695,2,Followed
2776,0.301029995664,47.0,20,1.0,2,Followed
2777,0.0,16.0,20,1.0,2,NotFollowed
2778,0.301029995664,43.0,20,0.906801007555,0,Followed
2779,0.0,15.0,20,1.0,2,NotFollowed
2780,0.301029995664,3.0,20,0.667000000001,2,Followed
2781,0.47712125472,1.0,20,1.49010477299,1,Followed
2782,0.0,9.0,20,1.5,1,NotFollowed
2783,0.0,37.0,20,1.0,2,NotFollowed
2784,0.0,52.0,20,1.0,9,NotFollowed
2785,0.301029995664,16.0,19,1.0,0,Followed
2786,0.301029995664,38.0,19,1.0,0,Followed
2787,0.0,56.0,19,1.0,6,NotFollowed
2788,0.845098040014,23.0,19,0.698237885463,2,Followed
2789,0.301029995664,34.0,19,1.0,0,Followed
2790,0.301029995664,1.0,19,1.03727714749,1,Followed
2791,0.301029995664,12.0,19,0.684210526315,0,Followed
2792,1.32221929473,0.0,19,0.806451612903,0,Popular
2793,0.0,6.0,19,1.0,1,NotFollowed
2794,0.0,11.0,19,1.5,0,NotFollowed
2795,0.698970004336,7.0,19,0.666666666667,2,Followed
2796,0.0,11.0,19,1.50058616647,1,NotFollowed
2797,0.0,29.0,19,1.0,3,NotFollowed
2798,0.602059991328,19.0,19,0.666666666667,3,Followed
2799,0.301029995664,77.0,19,1.0,3,Followed
2800,0.845098040014,10.0,19,0.666666666667,3,Followed
2801,0.47712125472,13.0,18,0.820181112547,1,Followed
2802,0.845098040014,0.0,18,1.0,0,Followed
2803,0.301029995664,7.0,18,0.891089108913,1,Followed
2804,0.0,10.0,18,1.0,3,NotFollowed
2805,0.778151250384,38.0,18,0.666666666667,1,Followed
2806,0.47712125472,49.0,18,0.8,3,Followed
2807,0.301029995664,13.0,18,1.0,1,Followed
2808,0.47712125472,0.0,18,1.5,0,Followed
2809,0.0,1.0,18,0.625277161863,3,NotFollowed
2810,1.95904139232,2.0,18,0.765794511808,1,Popular
2811,0.47712125472,0.0,18,1.5,0,Followed
2812,0.301029995664,0.0,18,1.5,0,Followed
2813,0.903089986992,7.0,18,1.0,1,Followed
2814,0.0,1.0,18,0.667455621304,1,NotFollowed
2815,0.845098040014,5.0,18,1.0,1,Followed
2816,0.698970004336,10.0,18,1.0,1,Followed
2817,0.0,42.0,18,0.799772468712,9,NotFollowed
2818,0.47712125472,0.0,18,0.669806384092,1,Followed
2819,2.10380372096,1.0,18,1.01763907734,1,Popular
2820,2.44870631991,2.0,17,0.8,7,Popular
2821,0.0,21.0,17,1.33333333333,0,NotFollowed
2822,0.47712125472,32.0,17,1.0,4,Followed
2823,0.47712125472,9.0,17,0.669482576555,2,Followed
2824,0.301029995664,11.0,17,0.643002028397,2,Followed
2825,0.0,27.0,17,1.0,5,NotFollowed
2826,0.47712125472,37.0,17,0.8,7,Followed
2827,0.47712125472,30.0,17,0.8,10,Followed
2828,1.50514997832,0.0,17,1.01105845182,1,Popular
2829,1.39794000867,0.0,17,1.02073365231,1,Popular
2830,1.57978359662,0.0,17,0.854472630174,0,Popular
2831,0.0,0.0,17,,4,NotFollowed
2832,0.0,11.0,17,0.666666666667,1,NotFollowed
2833,0.845098040014,0.0,17,1.0,0,Followed
2834,0.47712125472,29.0,17,0.800518134716,7,Followed
2835,0.301029995664,5.0,17,0.561718749998,0,Followed
2836,0.47712125472,2.0,17,0.561718749998,0,Followed
2837,0.698970004336,5.0,17,0.561718749998,0,Followed
2838,0.0,11.0,17,0.756563245826,2,NotFollowed
2839,0.778151250384,0.0,17,,1,Followed
2840,0.0,0.0,17,0.74985354423,1,NotFollowed
2841,0.0,47.0,16,0.799799799802,2,NotFollowed
2842,0.0,36.0,16,1.33333333333,2,NotFollowed
2843,0.0,44.0,16,1.0,2,NotFollowed
2844,0.0,9.0,16,0.596986817327,2,NotFollowed
2845,2.33243845992,2.0,16,0.697500000001,1,Popular
2846,0.0,34.0,16,0.78757763975,3,NotFollowed
2847,0.954242509439,9.0,16,0.771289537715,2,Followed
2848,0.0,10.0,16,1.62711864407,4,NotFollowed
2849,0.0,35.0,16,1.0,6,NotFollowed
2850,0.0,18.0,16,1.0,4,NotFollowed
2851,1.11394335231,0.0,15,1.0,0,Popular
2852,0.301029995664,2.0,15,1.0,0,Followed
2853,0.0,10.0,15,1.0,0,NotFollowed
2854,0.0,31.0,15,0.800256081946,0,NotFollowed
2855,0.0,22.0,15,1.0,2,NotFollowed
2856,0.0,54.0,15,1.0,6,NotFollowed
2857,0.301029995664,53.0,15,1.0,6,Followed
2858,1.74036268949,4.0,15,0.665995975854,2,Popular
2859,0.0,20.0,15,0.8,12,NotFollowed
2860,0.47712125472,11.0,15,0.666666666667,1,Followed
2861,0.0,13.0,15,,5,NotFollowed
2862,0.47712125472,80.0,15,0.636363636363,0,Followed
2863,0.0,13.0,15,1.0,1,NotFollowed
2864,0.47712125472,42.0,14,1.0,9,Followed
2865,0.602059991328,0.0,14,0.756429652042,0,Followed
2866,0.0,24.0,14,1.0,7,NotFollowed
2867,1.80617997398,6.0,14,0.666666666667,1,Popular
2868,0.0,0.0,14,0.8,6,NotFollowed
2869,0.0,11.0,14,0.8,0,NotFollowed
2870,0.301029995664,18.0,14,1.0,2,Followed
2871,0.845098040014,0.0,14,0.8038585209,0,Followed
2872,0.301029995664,0.0,14,1.0,1,Followed
2873,0.0,35.0,14,1.24223602484,1,NotFollowed
2874,1.38021124171,0.0,14,0.809061488673,0,Popular
2875,0.0,18.0,13,0.800593031878,2,NotFollowed
2876,0.0,16.0,13,1.0,2,NotFollowed
2877,0.0,33.0,13,1.0,9,NotFollowed
2878,0.0,0.0,13,1.33333333333,0,NotFollowed
2879,0.0,30.0,13,0.822543792841,2,NotFollowed
2880,0.301029995664,36.0,13,0.8,3,Followed
2881,0.0,70.0,13,0.8,3,NotFollowed
2882,0.0,21.0,13,0.8,0,NotFollowed
2883,0.0,34.0,13,1.33333333333,1,NotFollowed
2884,0.47712125472,37.0,12,0.8,8,Followed
2885,1.88081359228,7.0,12,0.666666666667,2,Popular
2886,0.301029995664,32.0,12,0.799790356392,6,Followed
2887,1.0,0.0,12,1.0101010101,0,Followed
2888,0.0,53.0,12,1.0,5,NotFollowed
2889,1.36172783602,41.0,12,1.0,4,Popular
2890,0.0,37.0,12,0.8,2,NotFollowed
2891,0.0,38.0,11,1.33498145859,6,NotFollowed
2892,0.602059991328,0.0,11,1.0,0,Followed
2893,0.0,0.0,11,0.750000000002,1,NotFollowed
2894,0.0,35.0,11,1.0,8,NotFollowed
2895,0.0,36.0,11,1.0,3,NotFollowed
2896,0.0,22.0,11,0.800593031878,2,NotFollowed
2897,0.0,37.0,11,1.0,3,NotFollowed
2898,0.0,57.0,11,1.02857142857,1,NotFollowed
2899,0.0,41.0,11,1.33333333333,1,NotFollowed
2900,0.0,31.0,11,1.0,3,NotFollowed
2901,0.0,32.0,11,1.0,0,NotFollowed
2902,0.301029995664,41.0,11,0.800593031878,5,Followed
2903,0.954242509439,0.0,11,0.666666666667,2,Followed
2904,0.47712125472,1.0,11,0.72708701263,6,Followed
2905,0.0,116.0,10,0.799407846037,4,NotFollowed
2906,0.301029995664,1.0,10,0.8,0,Followed
2907,2.00432137378,0.0,10,1.02236421725,2,Popular
2908,0.0,49.0,10,1.0,1,NotFollowed
2909,0.0,19.0,10,1.0,2,NotFollowed
2910,0.0,18.0,10,1.0,1,NotFollowed
2911,0.0,23.0,10,0.988106129915,1,NotFollowed
2912,1.23044892138,19.0,10,0.706800445932,5,Popular
2913,0.0,24.0,9,1.0,1,NotFollowed
2914,0.0,241.0,9,0.8,3,NotFollowed
2915,0.0,32.0,9,1.11901306241,3,NotFollowed
2916,0.0,6.0,9,1.0,2,NotFollowed
2917,0.0,12.0,9,1.0,4,NotFollowed
2918,0.0,12.0,9,1.18161925602,4,NotFollowed
2919,1.53147891704,6.0,9,0.917694221269,0,Popular
2920,0.0,12.0,9,0.801001251564,4,NotFollowed
2921,0.0,13.0,9,0.8,4,NotFollowed
2922,0.845098040014,7.0,9,1.5015015015,2,Followed
2923,0.0,0.0,9,0.95785440613,0,NotFollowed
2924,0.0,41.0,8,1.5,1,NotFollowed
2925,0.0,215.0,8,0.853970964987,4,NotFollowed
2926,0.0,116.0,8,1.0,3,NotFollowed
2927,1.27875360095,0.0,8,0.8,1,Popular
2928,1.07918124605,7.0,8,1.49963387845,1,Followed
2929,0.0,34.0,8,1.0,13,NotFollowed
2930,0.0,16.0,8,1.33333333333,2,NotFollowed
2931,0.0,37.0,8,1.0,2,NotFollowed
2932,0.0,36.0,8,0.8,2,NotFollowed
2933,0.0,59.0,8,0.8,3,NotFollowed
2934,0.47712125472,28.0,8,1.0,0,Followed
2935,0.301029995664,18.0,8,1.23791102515,1,Followed
2936,0.301029995664,0.0,8,1.0,4,Followed
2937,0.0,37.0,8,0.8,6,NotFollowed
2938,0.301029995664,30.0,8,0.8,8,Followed
2939,0.0,34.0,7,0.927321668912,4,NotFollowed
2940,0.0,40.0,7,1.00166944908,1,NotFollowed
2941,0.903089986992,8.0,7,1.33333333333,3,Followed
2942,0.301029995664,3.0,7,1.0,0,Followed
2943,0.301029995664,25.0,7,0.8,2,Followed
2944,2.12385164097,1.0,7,0.812364425165,0,Popular
2945,0.47712125472,0.0,7,0.590898370312,2,Followed
2946,0.0,46.0,6,1.16756756757,2,NotFollowed
2947,0.903089986992,4.0,5,0.666666666667,3,Followed
2948,0.845098040014,7.0,5,0.666666666667,2,Followed
2949,0.301029995664,0.0,5,,4,Followed
2950,0.602059991328,0.0,5,1.21654501217,0,Followed
2951,0.602059991328,0.0,5,0.807754442649,0,Followed
2952,0.0,36.0,5,1.33333333333,0,NotFollowed
2953,0.0,41.0,5,1.17391304348,0,NotFollowed
2954,0.0,45.0,5,1.49377593361,0,NotFollowed
2955,0.0,38.0,5,1.0,13,NotFollowed
2956,0.301029995664,3.0,5,0.666666666667,3,Followed
2957,1.74036268949,0.0,5,0.714285714286,1,Popular
2958,0.301029995664,33.0,5,0.8,6,Followed
2959,0.698970004336,0.0,5,1.77777777778,2,Followed
2960,0.903089986992,0.0,5,0.801282051282,0,Followed
2961,1.17609125906,0.0,5,0.809061488673,0,Popular
2962,0.954242509439,0.0,5,0.809061488673,0,Followed
2963,0.0,63.0,4,1.0,4,NotFollowed
2964,0.0,36.0,4,1.0,13,NotFollowed
2965,0.0,34.0,4,0.799727520435,4,NotFollowed
2966,0.0,28.0,4,1.0,4,NotFollowed
2967,0.0,40.0,4,1.0,18,NotFollowed
2968,0.0,38.0,3,0.8,7,NotFollowed
2969,0.0,0.0,3,,8,NotFollowed
2970,0.47712125472,16.0,3,1.0,7,Followed
2971,0.301029995664,7.0,3,1.0,1,Followed
2972,0.0,22.0,3,0.803571428574,0,NotFollowed
2973,0.301029995664,24.0,2,0.863999999998,0,Followed
2974,0.0,6.0,2,1.5,0,NotFollowed
2975,1.51851393988,5.0,2,0.667361835245,0,Popular
2976,0.0,11.0,2,1.77631578947,1,NotFollowed
2977,0.0,45.0,2,1.0,11,NotFollowed
2978,0.778151250384,7.0,2,0.666666666667,2,Followed
2979,0.0,33.0,2,0.921501706481,1,NotFollowed
2980,0.0,26.0,2,1.51768033946,8,NotFollowed
2981,0.0,27.0,2,1.33333333333,6,NotFollowed
2982,0.0,28.0,2,0.80017079419,3,NotFollowed
2983,0.0,44.0,2,1.0,1,NotFollowed
2984,0.0,24.0,1,0.8,3,NotFollowed
2985,0.845098040014,0.0,1,1.97628458498,0,Followed
2986,0.0,33.0,1,1.0,1,NotFollowed
2987,0.0,25.0,1,1.0,7,NotFollowed
2988,0.698970004336,0.0,1,0.85546875,1,Followed
2989,0.0,16.0,1,1.0,1,NotFollowed
2990,0.0,35.0,1,1.0,3,NotFollowed
2991,0.0,33.0,0,0.8,0,NotFollowed
2992,0.301029995664,35.0,0,1.33333333333,10,Followed
2993,0.301029995664,51.0,0,1.0,2,Followed
2994,0.0,32.0,0,1.0,3,NotFollowed
2995,0.0,24.0,0,1.0,4,NotFollowed
2996,0.47712125472,0.0,0,0.766087844741,3,Followed
2997,0.0,45.0,0,1.0,3,NotFollowed
2998,1.86923171973,0.0,0,1.0,0,Popular
2999,0.0,18.0,23,1.0,4,NotFollowed
3000,0.0,14.0,23,1.0,0,NotFollowed
3001,0.47712125472,11.0,23,0.666666666667,1,Followed
3002,0.0,18.0,23,0.800593031878,4,NotFollowed
3003,0.0,9.0,23,1.33333333333,5,NotFollowed
3004,0.0,37.0,23,1.0,8,NotFollowed
3005,0.0,22.0,23,0.8,6,NotFollowed
3006,0.0,38.0,23,0.799848942596,6,NotFollowed
3007,0.0,10.0,23,0.8,1,NotFollowed
3008,0.0,33.0,23,1.5,0,NotFollowed
3009,0.778151250384,7.0,23,1.5015015015,2,Followed
3010,0.0,0.0,22,0.750000000002,1,NotFollowed
3011,0.0,105.0,22,1.0,0,NotFollowed
3012,0.0,3.0,22,0.75093867334,1,NotFollowed
3013,0.301029995664,35.0,22,0.8,7,Followed
3014,0.47712125472,66.0,22,0.799407846037,3,Followed
3015,1.17609125906,0.0,22,1.0,0,Popular
3016,0.301029995664,17.0,22,1.22866894198,3,Followed
3017,0.0,6.0,22,1.0,2,NotFollowed
3018,0.0,49.0,22,0.8,3,NotFollowed
3019,0.0,35.0,21,1.5,3,NotFollowed
3020,0.778151250384,0.0,21,0.802568218299,0,Followed
3021,0.0,11.0,21,1.50058616647,1,NotFollowed
3022,0.0,26.0,21,0.800593031878,2,NotFollowed
3023,0.0,10.0,21,0.8,0,NotFollowed
3024,0.0,11.0,21,0.800593031878,0,NotFollowed
3025,0.0,31.0,21,1.0,2,NotFollowed
3026,0.0,34.0,21,1.5,1,NotFollowed
3027,2.66838591669,1.0,21,0.809102402023,2,Popular
3028,0.0,28.0,21,1.0,3,NotFollowed
3029,0.0,25.0,20,0.847701149425,2,NotFollowed
3030,0.0,34.0,20,0.800629590765,3,NotFollowed
3031,0.0,34.0,20,1.0,3,NotFollowed
3032,0.0,18.0,20,1.33333333333,1,NotFollowed
3033,0.0,23.0,20,0.822410147993,5,NotFollowed
3034,0.0,10.0,20,1.77631578947,1,NotFollowed
3035,0.0,152.0,20,1.0,6,NotFollowed
3036,0.903089986992,0.0,20,1.49700598802,0,Followed
3037,0.0,35.0,20,1.0,5,NotFollowed
3038,0.0,22.0,20,1.0,2,NotFollowed
3039,0.301029995664,46.0,20,1.0,1,Followed
3040,0.0,49.0,19,1.0,6,NotFollowed
3041,0.602059991328,32.0,19,1.0,5,Followed
3042,0.0,20.0,19,1.50417827298,0,NotFollowed
3043,0.301029995664,40.0,19,1.33333333333,5,Followed
3044,0.0,20.0,19,0.8,0,NotFollowed
3045,0.0,20.0,19,1.50417827298,0,NotFollowed
3046,1.36172783602,0.0,19,0.666666666667,0,Popular
3047,0.301029995664,26.0,19,0.666666666667,4,Followed
3048,1.36172783602,7.0,19,0.666666666667,2,Popular
3049,0.0,49.0,19,0.8,2,NotFollowed
3050,0.47712125472,11.0,19,1.50058616647,1,Followed
3051,0.47712125472,9.0,19,0.666666666667,2,Followed
3052,0.47712125472,21.0,19,0.666666666667,4,Followed
3053,0.0,90.0,19,1.0,3,NotFollowed
3054,0.0,41.0,19,0.8,1,NotFollowed
3055,0.0,26.0,19,1.0,3,NotFollowed
3056,0.0,0.0,19,1.33890351261,0,NotFollowed
3057,0.602059991328,0.0,19,0.666666666667,0,Followed
3058,0.903089986992,0.0,19,0.806451612903,0,Followed
3059,0.698970004336,5.0,18,0.750000000002,0,Followed
3060,0.0,28.0,18,0.600378787877,4,NotFollowed
3061,0.0,66.0,18,1.0,1,NotFollowed
3062,0.47712125472,9.0,18,0.580586080586,2,Followed
3063,0.0,86.0,18,1.0,4,NotFollowed
3064,0.47712125472,26.0,18,1.0,2,Followed
3065,0.0,36.0,18,1.0,4,NotFollowed
3066,0.0,0.0,18,0.695000000002,1,NotFollowed
3067,0.698970004336,10.0,18,0.666666666667,1,Followed
3068,0.301029995664,7.0,18,0.866078588612,2,Followed
3069,0.47712125472,31.0,18,0.800593031878,9,Followed
3070,1.39794000867,0.0,18,0.666666666667,0,Popular
3071,0.903089986992,0.0,17,0.8,0,Followed
3072,0.0,37.0,17,0.8,5,NotFollowed
3073,0.0,46.0,17,0.8,3,NotFollowed
3074,0.0,10.0,17,1.0,1,NotFollowed
3075,0.698970004336,34.0,17,1.00278551532,7,Followed
3076,0.301029995664,12.0,17,1.0,1,Followed
3077,0.0,56.0,17,0.835266821347,4,NotFollowed
3078,0.0,37.0,17,1.0,3,NotFollowed
3079,0.0,11.0,17,0.8,2,NotFollowed
3080,0.602059991328,11.0,17,1.50058616647,1,Followed
3081,1.95424250944,2.0,17,0.66740823137,2,Popular
3082,0.0,10.0,17,0.8,1,NotFollowed
3083,0.301029995664,0.0,17,,0,Followed
3084,0.301029995664,12.0,17,0.554680664917,2,Followed
3085,0.301029995664,6.0,17,0.666666666667,3,Followed
3086,0.301029995664,9.0,17,0.675906183368,2,Followed
3087,0.0,19.0,16,1.0,2,NotFollowed
3088,0.0,28.0,16,1.33333333333,2,NotFollowed
3089,0.0,20.0,16,1.0,2,NotFollowed
3090,0.0,30.0,16,1.38461538462,10,NotFollowed
3091,0.0,15.0,16,0.8,1,NotFollowed
3092,0.0,32.0,16,1.0,15,NotFollowed
3093,0.698970004336,0.0,16,1.33333333333,1,Followed
3094,1.93449845124,0.0,16,1.032791118,1,Popular
3095,0.301029995664,18.0,16,1.5,5,Followed
3096,0.602059991328,3.0,16,0.561718749998,2,Followed
3097,0.602059991328,2.0,16,0.561718749998,0,Followed
3098,0.301029995664,3.0,16,0.561718749998,0,Followed
3099,0.47712125472,0.0,16,,2,Followed
3100,1.44715803134,8.0,16,1.49882903981,0,Popular
3101,0.301029995664,53.0,16,0.872374798059,11,Followed
3102,0.0,0.0,16,1.0,2,NotFollowed
3103,0.47712125472,3.0,16,0.561718749998,0,Followed
3104,0.0,42.0,15,1.0,4,NotFollowed
3105,0.301029995664,33.0,15,0.653608247422,4,Followed
3106,0.0,30.0,15,1.0,3,NotFollowed
3107,0.0,30.0,15,1.0,3,NotFollowed
3108,0.0,23.0,15,1.41918528252,0,NotFollowed
3109,0.0,40.0,15,1.0,11,NotFollowed
3110,0.0,38.0,15,1.0,7,NotFollowed
3111,1.0,0.0,15,1.0,1,Followed
3112,0.47712125472,11.0,15,1.50058616647,1,Followed
3113,0.0,0.0,14,1.00549882168,1,NotFollowed
3114,1.30102999566,2.0,14,0.666666666667,0,Popular
3115,0.0,8.0,14,0.635156249999,1,NotFollowed
3116,0.301029995664,39.0,14,1.0,2,Followed
3117,2.0,3.0,14,0.694519804666,1,Popular
3118,0.698970004336,0.0,14,1.00625,0,Followed
3119,0.0,35.0,14,1.0,1,NotFollowed
3120,0.698970004336,2.0,14,0.666666666667,1,Followed
3121,0.0,67.0,14,0.813865862851,6,NotFollowed
3122,0.0,47.0,14,1.0,4,NotFollowed
3123,0.0,35.0,14,0.8,10,NotFollowed
3124,0.47712125472,11.0,13,0.33774834437,2,Followed
3125,0.0,18.0,13,1.0,2,NotFollowed
3126,0.0,18.0,13,0.8,2,NotFollowed
3127,0.0,5.0,13,1.55395683453,1,NotFollowed
3128,0.0,6.0,13,1.51048951049,1,NotFollowed
3129,0.0,5.0,13,1.51048951049,1,NotFollowed
3130,0.0,12.0,13,1.49791666667,2,NotFollowed
3131,0.778151250384,8.0,13,1.0,3,Followed
3132,1.95424250944,10.0,12,0.666666666667,1,Popular
3133,0.47712125472,0.0,12,0.663999999998,0,Followed
3134,0.778151250384,7.0,12,0.666666666667,2,Followed
3135,0.0,18.0,12,0.826952526799,4,NotFollowed
3136,0.0,33.0,12,1.0,3,NotFollowed
3137,0.47712125472,33.0,12,1.0,3,Followed
3138,0.0,33.0,12,1.0,3,NotFollowed
3139,0.0,30.0,11,1.0,10,NotFollowed
3140,0.301029995664,30.0,11,1.55172413793,10,Followed
3141,2.03342375549,2.0,11,0.666666666667,0,Popular
3142,0.301029995664,42.0,11,0.8,15,Followed
3143,0.0,35.0,11,1.0,2,NotFollowed
3144,0.0,30.0,11,1.21212121212,7,NotFollowed
3145,0.0,15.0,11,1.51260504202,0,NotFollowed
3146,0.301029995664,26.0,11,0.993560257591,1,Followed
3147,0.903089986992,0.0,10,0.8,5,Followed
3148,0.0,12.0,10,1.0,0,NotFollowed
3149,0.0,30.0,10,1.0,0,NotFollowed
3150,1.11394335231,9.0,10,1.7793594306,1,Popular
3151,0.0,19.0,10,0.980036297641,4,NotFollowed
3152,0.0,19.0,10,0.845732184806,4,NotFollowed
3153,0.47712125472,38.0,10,0.8,7,Followed
3154,1.34242268082,19.0,10,1.03089430894,5,Popular
3155,0.0,34.0,9,1.0,1,NotFollowed
3156,0.602059991328,7.0,9,1.5015015015,2,Followed
3157,0.0,16.0,9,1.0,5,NotFollowed
3158,0.0,25.0,9,1.0,4,NotFollowed
3159,1.98227123304,3.0,9,0.902170848604,2,Popular
3160,0.0,18.0,9,0.831168831169,4,NotFollowed
3161,0.0,13.0,9,0.998773006133,4,NotFollowed
3162,0.0,32.0,9,1.0,0,NotFollowed
3163,0.0,44.0,9,0.8,8,NotFollowed
3164,0.0,26.0,8,1.33333333333,2,NotFollowed
3165,0.0,29.0,8,0.820668693008,2,NotFollowed
3166,1.57978359662,12.0,8,1.0,0,Popular
3167,0.0,34.0,8,1.0,2,NotFollowed
3168,0.47712125472,44.0,8,1.01312089972,0,Followed
3169,0.0,25.0,8,0.79957805907,4,NotFollowed
3170,0.0,65.0,8,1.0,0,NotFollowed
3171,0.301029995664,3.0,7,0.742187500001,1,Followed
3172,0.0,25.0,7,0.8,7,NotFollowed
3173,0.903089986992,2.0,7,1.36460554371,3,Followed
3174,0.301029995664,34.0,7,0.8,4,Followed
3175,0.47712125472,70.0,7,,0,Followed
3176,0.0,19.0,7,0.8,3,NotFollowed
3177,0.0,34.0,7,1.0,7,NotFollowed
3178,0.0,26.0,7,1.57894736842,4,NotFollowed
3179,0.602059991328,37.0,7,0.8,2,Followed
3180,0.0,20.0,6,1.0,0,NotFollowed
3181,0.47712125472,98.0,6,1.0,6,Followed
3182,0.0,33.0,6,0.863477246206,4,NotFollowed
3183,0.0,42.0,6,0.800711743772,1,NotFollowed
3184,0.0,25.0,5,1.45161290323,1,NotFollowed
3185,0.47712125472,7.0,5,0.666666666667,2,Followed
3186,1.20411998266,30.0,5,1.0,7,Popular
3187,0.0,34.0,5,0.8,15,NotFollowed
3188,0.0,133.0,5,0.876080691643,10,NotFollowed
3189,0.954242509439,0.0,5,0.811688311688,0,Followed
3190,0.47712125472,0.0,5,0.818330605565,0,Followed
3191,0.301029995664,33.0,4,0.8,4,Followed
3192,1.04139268516,0.0,4,0.8,0,Followed
3193,0.0,35.0,4,0.800593031878,7,NotFollowed
3194,0.0,41.0,4,1.0,0,NotFollowed
3195,0.0,2.0,4,0.660287081341,0,NotFollowed
3196,0.0,23.0,4,0.799824407375,2,NotFollowed
3197,0.301029995664,24.0,4,0.800593031878,1,Followed
3198,0.0,8.0,3,0.666373239437,2,NotFollowed
3199,0.0,39.0,3,1.0,5,NotFollowed
3200,0.0,6.0,3,1.51048951049,1,NotFollowed
3201,0.0,6.0,3,1.51048951049,1,NotFollowed
3202,0.47712125472,7.0,3,1.51048951049,1,Followed
3203,0.698970004336,4.0,3,0.776960784312,0,Followed
3204,0.0,36.0,3,1.28724672229,9,NotFollowed
3205,0.47712125472,0.0,3,0.708779443255,0,Followed
3206,0.47712125472,0.0,3,0.666406250001,0,Followed
3207,0.0,7.0,2,0.800593031878,1,NotFollowed
3208,0.0,11.0,2,0.800593031878,0,NotFollowed
3209,1.07918124605,7.0,2,0.666666666667,2,Followed
3210,0.698970004336,20.0,2,0.755608028335,0,Followed
3211,0.0,57.0,1,0.8,6,NotFollowed
3212,0.602059991328,4.0,1,0.800256081946,0,Followed
3213,0.301029995664,44.0,1,0.891089108913,10,Followed
3214,0.0,36.0,1,1.25727590221,4,NotFollowed
3215,0.301029995664,2.0,1,1.0,2,Followed
3216,0.602059991328,1.0,1,0.800870511424,1,Followed
3217,0.0,4.0,1,1.01185770751,1,NotFollowed
3218,0.0,39.0,1,1.63388804841,4,NotFollowed
3219,0.301029995664,3.0,1,1.0,1,Followed
3220,0.0,2.0,1,1.0,1,NotFollowed
3221,0.0,2.0,1,1.0,1,NotFollowed
3222,0.0,4.0,1,1.0,1,NotFollowed
3223,0.0,24.0,1,1.0,7,NotFollowed
3224,0.778151250384,0.0,0,1.33333333333,2,Followed
3225,0.301029995664,13.0,0,1.5,2,Followed
3226,0.0,4.0,0,0.8,1,NotFollowed
3227,0.0,30.0,0,0.8,3,NotFollowed
3228,0.0,50.0,0,1.0,6,NotFollowed
3229,1.23044892138,0.0,0,0.805152979066,0,Popular
3230,0.301029995664,31.0,0,1.0,3,Followed
3231,0.0,21.0,0,0.8,0,NotFollowed
3232,0.0,17.0,23,1.0,0,NotFollowed
3233,0.301029995664,19.0,23,0.8,0,Followed
3234,0.0,11.0,23,1.50058616647,1,NotFollowed
3235,0.0,18.0,23,0.833140208573,1,NotFollowed
3236,1.55630250077,0.0,23,0.700280112045,0,Popular
3237,0.0,12.0,23,1.0,0,NotFollowed
3238,0.0,66.0,23,1.0,2,NotFollowed
3239,0.0,56.0,23,1.0,2,NotFollowed
3240,1.44715803134,12.0,23,0.951501154731,1,Popular
3241,0.0,21.0,23,1.45945945946,0,NotFollowed
3242,0.0,6.0,23,1.0,0,NotFollowed
3243,1.38021124171,8.0,23,0.714285714286,0,Popular
3244,0.301029995664,24.0,23,1.0,8,Followed
3245,0.301029995664,0.0,23,1.0,0,Followed
3246,0.602059991328,0.0,23,0.802568218299,0,Followed
3247,0.301029995664,22.0,23,0.799801783947,0,Followed
3248,0.845098040014,7.0,23,0.666666666667,2,Followed
3249,0.0,34.0,22,0.886699507387,4,NotFollowed
3250,0.602059991328,0.0,22,0.811688311688,0,Followed
3251,0.301029995664,54.0,22,1.0,1,Followed
3252,0.0,16.0,22,0.8,4,NotFollowed
3253,0.0,16.0,22,0.8,4,NotFollowed
3254,0.0,17.0,22,0.8,4,NotFollowed
3255,0.0,28.0,22,1.00166944908,1,NotFollowed
3256,0.0,37.0,22,1.0,1,NotFollowed
3257,0.47712125472,0.0,22,1.00893582453,2,Followed
3258,0.0,0.0,22,,1,NotFollowed
3259,0.0,45.0,21,1.00465116279,4,NotFollowed
3260,0.698970004336,0.0,21,0.801282051282,0,Followed
3261,0.0,37.0,21,1.0,2,NotFollowed
3262,0.47712125472,11.0,21,1.50058616647,1,Followed
3263,0.0,41.0,21,1.90812720848,3,NotFollowed
3264,0.0,39.0,21,1.45244956772,2,NotFollowed
3265,0.0,14.0,21,0.8,2,NotFollowed
